sentence,cluster_label,dim1,dim2
"Petris tells her sister to escape, taking all the blame upon herself; Yulia gives herself up after seeing her Petris arrested.
",1,-1.6222522,2.554175
"Sometimes I blame myself.
",2,0.816212,-1.9135772
"During the trial, Chan attempted to implicate his wife as wholly responsible for the emails, resulting in Chan being satirised for once again employing the ""BMW"" defence – acronym for ""Blame My Wife"".
",0,8.199598,3.4453173
"Ramos took to his Twitter and Instagram accounts to discuss the controversy surrounding his actions in which he admitted forcing the yellow card against Ajax in the first leg 'was an error and I take the blame 200%'.
",1,-1.8282168,1.243612
"Like many who tried to explain away the slaughter, they placed the blame for the genocide on the RPF because it had attacked Rwanda.
",1,-2.3183393,0.4248896
"The defense does carry a risk: It may be legal in some jurisdictions to falsely assert one's innocence while it is illegal to falsely blame another person for the crime.
",2,1.2511986,-2.005116
"Politicians in Florida would attempt to place the blame ranging from Fidel Castro, H. Rap Brown and Stokely Carmichael.
",1,-1.7660453,1.8704023
"A court of inquiry absolved Lt. Neil M. Howison of all blame for the loss of his ship.
",1,-1.4053781,-0.033945553
"Immediately after the battle, Meretskov placed the blame on the captured 2nd Shock Army commander, Andrey Vlasov, whom he himself recommended to the post in April, a claim that was echoed in his post-war memoirs.
",1,-2.368324,2.3183503
"His name is related to , meaning 'blame', 'reproach', or 'disgrace'.
",1,-0.13815077,1.5156577
"Charly and Mitch learn about Daedalus' involvement in ""Project Honeymoon"", which she disrupted on her mission, resulting in One-Eyed Jack's incarceration; ""Project Honeymoon"" was intended to be a false flag chemical bomb detonation in Niagara Falls, planned by the CIA in an attempt to blame Islamic terrorists and secure more funding.
",2,0.9353906,-0.4117796
"A subsequent review faulted the MPS for lapses, but Dick was cleared of personal blame in a 2007 trial.
",1,-1.566553,1.0347344
"Chen also gives up opera performing and practicing monkey style Kung Fu, as he is haunted by a regret and shame that he is to blame for his sister's life due to his previous inability to maintain sobriety.
",2,-0.30518788,-2.5997536
"Donald A. Wollheim is to blame.
",2,-0.75419605,-1.0426778
"Suffolk could not avoid taking the blame for these failures, partly because of the loss of Maine and Anjou through his marriage negotiations regarding Henry VI.
",1,-2.3952472,1.1219275
"After 1 October, all the fingers pointed the blame at PKI and all over Indonesia, especially in Java, movements began to be formed with the aim of crushing PKI.
",1,-1.4417465,2.7649553
"Other features include a Mentos candy commercial, Absolut Vodka Commercials for North America (2004), recent work alongside stylists Judy Blame, PinsLondon, Noki.
",0,6.7834253,3.9502716
"Blame was placed on young Henry's advisors, the rebel barons, who manipulated the inexperienced and rash princes for their own dreams of gain.
",-1,2.3186383,10.576672
"The basic theme is that it is hypocritical to blame Iran unilaterally for perhaps also having a desire to acquire nuclear weapons when Israel itself has a ""growing nuclear potential"".
",2,1.7971684,-2.5242395
"I blame Michael Emerson’s infuriatingly charismatic enigmatic character portrayal in addition to the writing for giving us just enough to make us crave more especially when the focus is on someone else.""
",2,1.9603312,-2.3061974
"The ""Radio Times Guide to Film 2007"" said that the film was ""to blame for reality television"".
",2,-0.16110468,-1.435705
"Satomi freaks out and blames Chisato, who then pins the blame on Haruka, all while Yukie tries to calm everyone down.
",1,-1.8357129,2.7419183
"They refused to censure Blount and Willis; they placed the blame higher up.
",1,-1.3877803,2.3234642
"However, it was asserted that the British parliament since the Act of Union of 1800 was partly to blame.
",2,-0.295981,-2.0724812
"By the time of the August 15 deadline, which also accounted for sex abuse claims, was reached, the number of people suing the Archdiocese for sex abuse had expanded to more than 240, with blame also being directed at the Bishop's residence and office in Hagatna.
",1,-1.0631424,2.3215263
"Clapham told Carena Crawford of ""All About Soap"" that Holly feels guilty about Cleo taking the blame.
",1,-2.1874769,1.5975204
"Unfortunately, this is short-lived when the Financial Services Authority receives a tip-off, and evidence, that her success was the result of insider trading, and Jake places the blame squarely with her (although he had actually encouraged her to do it).
",1,-2.7615087,2.6589131
"In his book, Etchecolatz stated: ""I never had, or thought to have, or was haunted by, any sense of blame.
",1,-1.1669296,1.409749
"Additionally, NBC's ""Sunday Night Football"" NFL matchup between the Philadelphia Eagles and New York Giants was given blame for drawing viewers away from MLS.
",1,-1.3195204,0.9054178
"The Director of the museum recommended to council to decline the offer saying that ‘somehow I can’t help but feel that it is a little unfair to suggest that the council would be to blame if these buildings and bridge were demolished.
",2,-0.9835973,-1.4950643
"Generally, Duke Frederick's influence was the blame for the King's ""reckless"" lifestyle.
",1,-1.8263907,0.76324767
"Michelle Erica Green of TrekNation, said that Malik had become a ""cardboard villain"" by the time of ""The Augments"", but she did not blame Alec Newman for this.
",2,1.7369027,-3.427497
"Fixing blame on the Jews gave Hitler a way to intensify nationalism and unity.
",1,-1.7707785,1.5227033
"Portuguese chroniclers blame the Zamorin for breaking the peace - that either he changed his mind (ultimately realized he didn't want to lose the Italian engineers) or was intending to break the peace all along, and just agreed to it in order to save Calicut from being bombarded once again by the Portuguese.
",2,2.473148,-2.2270615
"For Inter fans, it was difficult to find who in particular was to blame for the troubled times and this led to some icy relations between them and the chairman, the managers and even some individual players.
",2,-0.35516915,-3.380952
"Negligence is conduct that is culpable (to blame) because it falls short of what a reasonable person would do to protect another individual from foreseeable risks of harm.
",1,-1.7810642,-0.0022295166
"Mikhail Bakunin placed much of the blame for the failure of the Lyon Commune revolution on Cluseret's refusal to arm the local volunteers.
",1,-2.4197683,0.33031604
"Among the pieces performed were ""Can't Help Lovin' Dat Man"", ""Willow Weep for Me"", ""What'll I Do"", and ""Don't Blame Me"".
",0,9.659852,3.3502936
"Calgarians placed the blame for the disease on the local Chinese population, resulting in a riot on August 2, 1892.
",1,-2.056656,1.4771585
"During this period, he also wrote or co-wrote numerous popular songs that made the Hit Parade, the most noteworthy being ""Blame It on My Youth"" (1934), now considered a standard.
",0,9.518057,2.1940675
"Hassan would blame and attack Daivari for the loss the next night on ""Raw"".
",2,0.40395284,-1.023131
"O'Neal was upbeat in a post-game press conference, stating: ""I will take the blame for this loss because I wasn't in tune with the guys [...] But give me four or five days to really get in tune and I'll get it.""
",1,-2.782097,1.630718
"Leader Jean-François Lisée was defeated in his own riding and resigned thereafter, accepting the blame for his party's failure and collapse.
",1,-2.576207,1.2842032
"Other politicians, such as Ronald Plasterk, Minister of the Interior and Kingdom Relations of the Netherlands, were hesitant to blame Wiels' murder on the recent scandal, claiming that “it could also be because of the way he took on corruption, or the drugs world or something else rotten.”
",-1,1.0038704,-4.351854
